link,candidate,ReportName,ReportLink,reportType,start of period,End of period,Due Date,Filed Date,amended,document image,Year
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230195/254/0/20775/0,230195,4th Quarter Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/5dacd117-1c8e-476a-988a-1b810ec86f7e.pdf,Candidate (CC&E) Report,10/1/2017,12/31/2017,1/15/2018,8/13/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230195/254/0/20775/0,230195,June Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/9a2c3245-0605-469d-bf18-ebd86ad24a01.pdf,Candidate (CC&E) Report,5/23/2018,6/30/2018,7/16/2018,7/4/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230195/254/0/20775/0,230195,Final Report - Primary,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/fce1dfe9-c162-480b-8e28-275a2deec2b3.pdf,Candidate Final Finance Report,5/13/2018,5/22/2018,7/2/2018,7/4/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230195/254/0/20775/0,230195,10-Day Preelection - Primary,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/d9942007-3dd7-4e7e-bb92-e29fc63c9093.pdf,Candidate (CC&E) Report,4/1/2018,5/12/2018,5/15/2018,7/4/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230195/254/0/20775/0,230195,March Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/1bfc43e0-2550-4a6e-ad16-568f97e6310b.pdf,Candidate (CC&E) Report,3/1/2018,3/31/2018,4/16/2018,7/4/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230195/254/0/20775/0,230195,February Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/fbde5f02-660e-4215-b293-8f7204d2d1d8.pdf,Candidate (CC&E) Report,2/1/2018,2/28/2018,3/15/2018,2/21/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230195/254/0/20775/0,230195,January Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/8a93a7c2-8009-4219-9853-2c173275bb9d.pdf,Candidate (CC&E) Report,1/1/2018,1/31/2018,2/15/2018,1/31/2018,TRUE,TRUE,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230208/215/178038/20779/0,230208,Final Report Primary (Unopposed) - due Mar 30th,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/66ac2315-4fc8-4636-9715-cddfd13ccc85.pdf,Candidate Final Finance Report,2/1/2018,2/13/2018,3/30/2018,3/21/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230208/215/178038/20779/0,230208,Final Report Primary (opposed) - due Mar 30th,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/64eadf20-3d53-4749-bbbd-dfb02bee7b7c.pdf,Candidate Final Finance Report,2/4/2018,2/13/2018,3/30/2018,3/21/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230208/215/178038/20779/0,230208,Preelection Report (Opposed) - due Feb 6th,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/d2dfe006-6e55-4cf6-9104-50e7f3afef29.pdf,Candidate (CC&E) Report,1/1/2018,2/3/2018,2/6/2018,3/21/2018,TRUE,TRUE,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230208/215/178038/20779/0,230208,Preelection report (Runoff) - due Mar 6th,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/229b1032-f6c6-4091-91a0-90bcca6f3c03.pdf,Candidate (CC&E) Report,2/14/2018,3/3/2018,3/6/2018,3/20/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230208/215/178038/20779/0,230208,January Monthly (Unopposed) - due Feb 15th,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/b70efb83-5726-4d3d-8ccd-116bddf328d1.pdf,Candidate (CC&E) Report,1/1/2018,1/31/2018,2/15/2018,2/15/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230208/215/178038/20779/0,230208,Fourth Quarter (due Jan 16th),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/aadb4e06-6354-4ef0-9c4b-287b7b8a2dcc.pdf,Candidate (CC&E) Report,10/1/2017,12/31/2017,1/16/2018,1/22/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230216/214/177740/20775/0,230216,June Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/a759551e-1964-409a-a649-edc438ca7034.pdf,Candidate Final Finance Report,5/23/2018,6/30/2018,7/16/2018,8/9/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230216/214/177740/20775/0,230216,Final Report - Primary,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/020bfa24-b371-4815-9c15-bbd9be054e00.pdf,Candidate Final Finance Report,5/13/2018,5/22/2018,7/2/2018,6/14/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230216/214/177740/20775/0,230216,10-Day Preelection - Primary,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/dde67369-68dd-48df-b1bb-1b44bccb8512.pdf,Candidate (CC&E) Report,4/1/2018,5/12/2018,5/15/2018,5/14/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230216/214/177740/20775/0,230216,March Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/9ae3819b-7ffe-4bcf-a3f8-5aa4ac79cb01.pdf,Candidate (CC&E) Report,3/1/2018,3/31/2018,4/16/2018,4/2/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230216/214/177740/20775/0,230216,February Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/b45f3381-cc00-4ee5-a72c-a22a3dd4f8cb.pdf,Candidate (CC&E) Report,2/1/2018,2/28/2018,3/15/2018,3/1/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230216/214/177740/20775/0,230216,January Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/311bd664-6bf7-43ca-a83c-36a9f7dea969.pdf,Candidate (CC&E) Report,1/1/2018,1/31/2018,2/15/2018,2/5/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230216/214/177740/20775/0,230216,Fourth Quarter Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/dc8a5d34-58c8-47de-bd95-1ee0aca9ee56.pdf,Candidate (CC&E) Report,10/1/2017,12/31/2017,1/15/2018,1/9/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230689/304/178505/20775/0,230689,Final Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/3ea0600f-9d0d-400a-9e4e-eb960d768f38.pdf,Candidate Final Finance Report,5/13/2018,7/2/2018,7/2/2018,7/3/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230689/304/178505/20775/0,230689,10-Day Preelection,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/209bd896-a913-4215-921b-e608e85fb8df.pdf,Candidate (CC&E) Report,4/1/2018,5/12/2018,5/15/2018,7/2/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230689/304/178505/20775/0,230689,March Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/dece92bc-5983-4a61-85fe-36506bda6a93.pdf,Candidate (CC&E) Report,3/1/2018,3/31/2018,4/16/2018,4/20/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230689/304/178505/20775/0,230689,February Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/15d1f2a9-2115-4544-afaf-905bdd79fcc0.pdf,Candidate (CC&E) Report,2/1/2018,2/28/2018,3/15/2018,3/20/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230689/304/178505/20775/0,230689,January Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/ca935066-fafc-4081-827d-04ad83078f94.pdf,Candidate (CC&E) Report,1/1/2018,1/31/2018,2/15/2018,2/16/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230689/304/178505/20775/0,230689,Fourth Quarter (due January 15),https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/06536779-9b17-4172-b3a6-5cfaec7c7ed6.pdf,Candidate (CC&E) Report,10/1/2017,12/31/2017,1/15/2018,2/16/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230985/255/0/20775/0,230985,Final Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/57612c99-a151-44b9-b038-bd72542117ce.pdf,Candidate Final Finance Report,10/28/2018,12/31/2018,12/31/2018,12/28/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230985/255/0/20775/0,230985,10-Day Preelection,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/0c99b6dd-c97a-4221-9147-8aca236956c0.pdf,Candidate (CC&E) Report,10/1/2018,10/27/2018,10/30/2018,10/29/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230985/255/0/20775/0,230985,September Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/f5236057-95fc-4ded-93b5-da43ba1d1b0a.pdf,Candidate (CC&E) Report,9/1/2018,9/30/2018,10/15/2018,10/12/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230985/255/0/20775/0,230985,August Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/80b1caf9-1463-46d0-94e2-f417a352b561.pdf,Candidate (CC&E) Report,8/1/2018,8/31/2018,9/17/2018,9/13/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230985/255/0/20775/0,230985,July Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/00db0b59-da03-40de-a186-cbf3736ee6b7.pdf,Candidate (CC&E) Report,7/1/2018,7/31/2018,8/15/2018,8/14/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230985/255/0/20775/0,230985,June Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/f3cf5a64-877c-49bc-9259-ac6ad21ab325.pdf,Candidate (CC&E) Report,5/23/2018,6/30/2018,7/16/2018,7/9/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230985/255/0/20775/0,230985,Final Report - Primary,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/ecd0ae0c-ae41-4f7b-98fd-817531073ec5.pdf,Candidate Final Finance Report,5/13/2018,5/22/2018,7/2/2018,7/2/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230985/255/0/20775/0,230985,10-Day Preelection - Primary,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/4470248d-d7ec-4bbe-a8a8-7965dfc48632.pdf,Candidate (CC&E) Report,4/1/2018,5/12/2018,5/15/2018,5/13/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230985/255/0/20775/0,230985,March Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/9a16f73c-02c5-4d25-9d77-b7bd4a51ca67.pdf,Candidate (CC&E) Report,3/1/2018,3/31/2018,4/16/2018,4/12/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/230985/255/0/20775/0,230985,February Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/b1122310-d596-4c31-b032-4ccf3a3894f5.pdf,Candidate (CC&E) Report,2/1/2018,2/28/2018,3/15/2018,3/14/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/231944/210/0/20775/0,231944,Final Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/2e87f857-5629-470f-a990-3bf9b2c2f459.pdf,Candidate Final Finance Report,10/28/2018,12/31/2018,12/31/2018,12/31/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/231944/210/0/20775/0,231944,March Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/c254e9f8-8a2b-411a-8a5e-e9a5364e50da.pdf,Candidate (CC&E) Report,3/1/2018,3/31/2018,4/16/2018,11/4/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/231944/210/0/20775/0,231944,January Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/f9e87846-61a0-4eb3-86a6-3fc26a79173a.pdf,Candidate (CC&E) Report,1/1/2018,1/31/2018,2/15/2018,11/4/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/231944/210/0/20775/0,231944,10-Day Preelection,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/acb44781-d54b-4abb-9ff6-1891b7bcb7da.pdf,Candidate (CC&E) Report,10/1/2018,10/27/2018,10/30/2018,10/30/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/231944/210/0/20775/0,231944,September Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/a794d522-0895-4276-becf-73f76e9722c0.pdf,Candidate (CC&E) Report,9/1/2018,9/30/2018,10/15/2018,10/15/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/231944/210/0/20775/0,231944,August Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/d7592aed-14d8-4c9b-a2e7-16c597966e5f.pdf,Candidate (CC&E) Report,8/1/2018,8/31/2018,9/17/2018,9/17/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/231944/210/0/20775/0,231944,July Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/e408d578-6a95-4c24-bcf6-76d0659ee42b.pdf,Candidate (CC&E) Report,7/1/2018,7/31/2018,8/15/2018,8/15/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/231944/210/0/20775/0,231944,June Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/16fd93cf-9d6d-49ea-8d36-7994acd6fb11.pdf,Candidate (CC&E) Report,5/23/2018,6/30/2018,7/16/2018,7/16/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/231944/210/0/20775/0,231944,Final Report - Primary,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/80050b3e-3f62-464e-9004-936a69ee5580.pdf,Candidate Final Finance Report,5/13/2018,5/22/2018,7/2/2018,7/2/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/231944/210/0/20775/0,231944,10-Day Preelection - Primary,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/23908b1b-7f9e-43ec-b1d1-23882b2b0ef8.pdf,Candidate (CC&E) Report,4/1/2018,5/12/2018,5/15/2018,5/15/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237589/214/177733/20778/0,237589,Final Report,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/8cfff3b6-9be2-4f58-bd80-9eba9bb620ef.pdf,Candidate Final Finance Report,10/28/2018,12/31/2018,12/31/2018,12/29/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237589/214/177733/20778/0,237589,10-Day Preelection,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/294f252e-e0ae-4b40-a6aa-623417af3d8b.pdf,Candidate (CC&E) Report,10/1/2018,10/27/2018,10/30/2018,10/30/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237589/214/177733/20778/0,237589,September Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/854941ca-f533-4210-a001-78e981ca2264.pdf,Candidate (CC&E) Report,9/1/2018,9/30/2018,10/15/2018,10/15/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237589/214/177733/20778/0,237589,August Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/89752a93-534f-4c87-be89-8f7982e287d6.pdf,Candidate (CC&E) Report,8/1/2018,8/31/2018,9/17/2018,9/17/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237589/214/177733/20778/0,237589,July Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/a4822c14-9554-40af-9991-e41aae220b6a.pdf,Candidate (CC&E) Report,7/1/2018,7/31/2018,8/15/2018,8/15/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237589/214/177733/20778/0,237589,June Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/6ae46349-c0db-464f-9055-71b41cb18769.pdf,Candidate (CC&E) Report,5/23/2018,6/30/2018,7/16/2018,7/14/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237589/214/177733/20778/0,237589,10-Day Preelection - Primary,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/6482e181-7048-40cd-894b-bcece55ff9ae.pdf,Candidate (CC&E) Report,4/1/2018,5/12/2018,5/15/2018,6/13/2018,TRUE,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237589/214/177733/20778/0,237589,Final Report - Primary,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/a406a0a4-4a1e-4009-9906-04c5cf58b7d4.pdf,Candidate Final Finance Report,5/13/2018,5/22/2018,7/2/2018,6/13/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237589/214/177733/20778/0,237589,March Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/511a3429-d023-48ef-a71d-7561a6e80169.pdf,Candidate (CC&E) Report,3/1/2018,3/31/2018,4/16/2018,4/15/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237589/214/177733/20778/0,237589,February Monthly,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/4ae8c1ae-5e33-47e2-a472-fa83c7eacaa7.pdf,Candidate (CC&E) Report,2/1/2018,2/28/2018,3/15/2018,3/15/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237659/215/178038/20779/0,237659,Final Report - due Jul 2nd,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/ab66bab9-0bab-4c6b-a374-5e4ad78f0cd4.pdf,Candidate Final Finance Report,5/13/2018,7/2/2018,7/2/2018,6/29/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237659/215/178038/20779/0,237659,April Monthly (Opposed) - due May 15th,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/ad2ee84e-8efb-4ced-84c6-25b43cb11056.pdf,Candidate (CC&E) Report,4/1/2018,5/12/2018,5/15/2018,5/15/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237659/215/178038/20779/0,237659,Final primary election (runoff) - due Apr 30th,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/9a23d772-da55-4750-9d7d-64f874c88579.pdf,Candidate Final Finance Report,3/4/2018,3/14/2018,4/30/2018,4/28/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237659/215/178038/20779/0,237659,March Monthly - due Apr 16th,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/02/389db57f-4e76-45fc-ad59-eb66979dc032.pdf,Candidate (CC&E) Report,2/14/2018,3/31/2018,4/16/2018,4/12/2018,,,2018
https://financial-disclosures.sos.arkansas.gov/index.html#/exploreDetails/237659/215/178038/20779/0,237659,Final Report Primary (opposed) - due Mar 30th,https://financial-disclosures.sos.arkansas.gov//CFISAR_Service/ReportsOutput/06/387b8804-8904-43f8-8010-68e13776a554.pdf,Candidate Final Finance Report,2/4/2018,2/13/2018,3/30/2018,3/28/2018,,,2018
